group	target	artifact	query	result	subresult	direction	strength	assessment_schema	assessment_basis	assessment_caveats	explanation	reason_frontier	witnesses	supporting_findings	supporting_finding_kinds	supporting_finding_strengths
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/std_mem_forget_mem_leak_rust/leak_alloc.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0		
corpus	std_mem_forget_mem_leak_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/std_mem_forget_mem_leak_rust/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/std_mem_forget_mem_leak_rust/leak_alloc_state.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0		
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	double_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_box_global_drop;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/struct_point_df_only_rust/double_free_alloc.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	2	6	repeated_drop_without_reallocation	observational_candidate
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	double_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_box_global_drop;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/struct_point_df_only_rust/double_free_alloc_state.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	2	6	repeated_drop_without_reallocation	observational_candidate
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:non_returning_discharge_observed_off_witness;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/struct_point_df_only_rust/leak_alloc.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	3	normal_return_open_manual_obligation	observational_candidate
corpus	struct_point_df_only_rust	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/struct_point_df_only_rust/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:non_returning_discharge_observed_off_witness;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/struct_point_df_only_rust/leak_alloc_state.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	3	normal_return_open_manual_obligation	observational_candidate
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	double_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_box_global_drop;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/struct_point_mem_leak/double_free_alloc.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	2	repeated_drop_without_reallocation	observational_candidate
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	double_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_box_global_drop;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/struct_point_mem_leak/double_free_alloc_state.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	2	repeated_drop_without_reallocation	observational_candidate
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/struct_point_mem_leak/leak_alloc.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	0		
corpus	struct_point_mem_leak	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/struct_point_mem_leak/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/struct_point_mem_leak/leak_alloc_state.explain.json	ABSTRACT_COMPONENT_MERGE;MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	0		
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/uaf-df-mail-lillo/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/uaf-df-mail-lillo/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	double_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_mem_drop_owned_box_global_v1;contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/uaf-df-mail-lillo/double_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	2	repeated_drop_without_reallocation	observational_candidate
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	double_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_mem_drop_owned_box_global_v1;contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/uaf-df-mail-lillo/double_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	2	repeated_drop_without_reallocation	observational_candidate
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_intervening_call_after_handoff;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/uaf-df-mail-lillo/leak_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	1	normal_return_open_manual_obligation	strong_abstract_evidence
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_intervening_call_after_handoff;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/uaf-df-mail-lillo/leak_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	1	normal_return_open_manual_obligation	strong_abstract_evidence
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	use_after_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/uaf-df-mail-lillo/use_after_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate
corpus	uaf-df-mail-lillo	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260918T162247Z/main/raw/uaf-df-mail-lillo/annotated_icfg_v2.json	use_after_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:may_use_observed;evidence:no_reallocation_between_events;evidence:ordered_drop_before_use;finding:drop_then_use_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;unk_false and unk_mixed are reserved until explicit dual refuting evidence is implemented	results/uaf-df-mail-lillo/use_after_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;MAY_USE;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	drop_then_use_without_reallocation	observational_candidate
