group	target	artifact	query	result	subresult	direction	strength	assessment_schema	assessment_basis	assessment_caveats	explanation	reason_frontier	witnesses	supporting_findings	supporting_finding_kinds	supporting_finding_strengths	refuting_findings	refuting_finding_kinds	refuting_finding_strengths
corpus	warning_ub_mult	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_mult/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_mult/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	3	3	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	warning_ub_mult	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_mult/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_mult/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	3	3	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	warning_ub_mult	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_mult/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;external_effect_basis:structural_c_free_v1;external_effect_corroborating_basis:llvm16_tli_direct_callee_allockind_deallocation_v1;ffi_identity_basis:crema_bmulti_actual_formal_identity_v1;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate;formal_mapping_basis:svf_formal_arg_index_v1	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_mult/leak_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	3	2	normal_return_open_manual_obligation	observational_candidate	0		
corpus	warning_ub_mult	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_mult/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;external_effect_basis:structural_c_free_v1;external_effect_corroborating_basis:llvm16_tli_direct_callee_allockind_deallocation_v1;ffi_identity_basis:crema_bmulti_actual_formal_identity_v1;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate;formal_mapping_basis:svf_formal_arg_index_v1	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/warning_ub_mult/leak_alloc_state.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	3	2	normal_return_open_manual_obligation	observational_candidate	0		
corpus	warning_ub_string	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_string/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_string/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	warning_ub_string	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_string/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_string/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
corpus	warning_ub_string	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_string/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;external_effect_basis:structural_c_free_v1;external_effect_corroborating_basis:llvm16_tli_direct_callee_allockind_deallocation_v1;ffi_identity_basis:crema_bmulti_actual_formal_identity_v1;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate;formal_mapping_basis:svf_formal_arg_index_v1	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/warning_ub_string/leak_alloc.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate	0		
corpus	warning_ub_string	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/warning_ub_string/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;external_effect_basis:structural_c_free_v1;external_effect_corroborating_basis:llvm16_tli_direct_callee_allockind_deallocation_v1;ffi_identity_basis:crema_bmulti_actual_formal_identity_v1;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate;formal_mapping_basis:svf_formal_arg_index_v1	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/warning_ub_string/leak_alloc_state.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate	0		
corpus	wasm-demo	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/wasm-demo/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/wasm-demo/leak_alloc.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0			0		
corpus	wasm-demo	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/wasm-demo/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/wasm-demo/leak_alloc_state.explain.json	MAY_ALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	0			0		
corpus	whisper-rs-example	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/whisper-rs-example/annotated_icfg_v2.json	leak_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/whisper-rs-example/leak_alloc.explain.json	MAY_ALLOCATION;PATH_JOIN;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate	0		
corpus	whisper-rs-example	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/main/raw/whisper-rs-example/annotated_icfg_v2.json	leak_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1;disposition_basis:rustc_box_into_raw_v1;evidence:no_modeled_discharge_on_witness_path;evidence:normal_return_reachable;evidence:producer_certified_box_into_raw;finding:normal_return_open_manual_obligation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/whisper-rs-example/leak_alloc_state.explain.json	ABSTRACT_TOP_STATE;MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	normal_return_open_manual_obligation	observational_candidate	0		
experimental	bmulti_clean_two_args_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/experimental/raw/bmulti_clean_two_args_ffi/annotated_icfg_v2.json	leak_alloc	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false	results/bmulti_clean_two_args_ffi/leak_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	0			0		
experimental	bmulti_clean_two_args_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/experimental/raw/bmulti_clean_two_args_ffi/annotated_icfg_v2.json	leak_alloc_state	unk	unk_unoriented	none	unresolved	cqpl_result_assessment_v1	assessment_scope:normal_execution;capability:typed_edge_flow_v1;cqpl_three_valued_model_check_v1	no directional supporting or refuting finding is certified beyond the uncertainty frontier;non-directional unresolved-contract candidates do not orient UNKNOWN toward true or false;directional assessment is restricted to typed normal edges; CQPL truth remains evaluated on the complete transition relation including unwind edges	results/bmulti_clean_two_args_ffi/leak_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	2	0			0		
experimental	bmulti_df_second_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/experimental/raw/bmulti_df_second_ffi/annotated_icfg_v2.json	allocator_mismatch_ub	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/bmulti_df_second_ffi/allocator_mismatch_ub.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
experimental	bmulti_df_second_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/experimental/raw/bmulti_df_second_ffi/annotated_icfg_v2.json	allocator_mismatch_ub_v2	unk	unk_true	true	strong_abstract_evidence	cqpl_result_assessment_v1	contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:allocator_families_differ;evidence:known_allocator_family;evidence:known_deallocator_family;evidence:may_deallocation_observed;evidence:producer_certified_deallocator_contract;finding:allocator_family_mismatch;finding_strength:strong_abstract_evidence	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/bmulti_df_second_ffi/allocator_mismatch_ub_v2.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	allocator_family_mismatch	strong_abstract_evidence	0		
experimental	bmulti_df_second_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/experimental/raw/bmulti_df_second_ffi/annotated_icfg_v2.json	double_free_alloc	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_mem_drop_owned_box_global_v1;contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/bmulti_df_second_ffi/double_free_alloc.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	repeated_drop_without_reallocation	observational_candidate	0		
experimental	bmulti_df_second_ffi	/home/af/Documenti/a-phd/repro-results/gate-l1-normal-execution-20260919T152848Z/experimental/raw/bmulti_df_second_ffi/annotated_icfg_v2.json	double_free_alloc_state	unk	unk_true	true	observational_candidate	cqpl_result_assessment_v1	contract_basis:rust_mem_drop_owned_box_global_v1;contract_basis:structural_c_free_v1;cqpl_three_valued_model_check_v1;evidence:allocation_state_includes_allocated;evidence:may_deallocation_observed;evidence:no_reallocation_between_events;evidence:two_ordered_drops_observed;finding:repeated_drop_without_reallocation;finding_strength:observational_candidate	positive supporting evidence does not promote UNKNOWN to true;MAY evidence is never promoted to MUST	results/bmulti_df_second_ffi/double_free_alloc_state.explain.json	MAY_ALLOCATION;MAY_DEALLOCATION;QUERY_THREE_VALUED_PROPAGATION	1	1	repeated_drop_without_reallocation	observational_candidate	0		
